27
27
30
32
32
33
31
29
30
29
30
29
30
28
30
29
28
29
28
29
29
29
29
30
28
28
28
31
30
28
29
28
28
29
29
28
30
29
29
28
28
28
29
27
29
29
29
29
30
29
29
29
28
29
32
28
29
29
30
30
29
28
29
29
29
31
30
30
30
29
28
29
30
29
29
29
28
30
29
28
29
30
31
29
28
28
28
29
30
29
28
29
29
29
29
29
28
30
29
31
29
30
29
29
30
30
31
30
30
28
31
28
29
32
30
31
29
28
29
29
29
29
29
28
29
29
30
29
29
28
29
29
30
28
30
30
29
29
29
29
29
30
29
29
28
29
29
35
29
30
29
29
28
29
29
29
29
29
30
29
30
28
30
30
28
30
31
29
30
28
33
29
29
29
28
29
28
29
29
29
29
29
30
29
29
30
31
30
29
30
28
29
28
30
29
30
29
29
33
29
30
30
31
31
29
28
29
29
29
28
29
30
29
30
30
29
30
32
29
30
29
29
29
28
31
28
29
28
29
32
29
29
29
28
30
29
30
28
29
28
30
29
29
29
29
31
29
29
29
30
30
30
32
29
28
29
29
29
29
31
30
28
30
29
29
28
30
29
28
30
29
32
31
29
33
29
29
31
29
28
29
31
30
29
29
29
30
30
30
29
31
29
30
31
30
29
29
30
29
28
29
30
31
28
30
28
31
29
29
29
28
29
29
29
30
29
29
29
30
29
29
29
29
30
29
29
31
29
30
31
29
29
29
29
29
29
28
30
29
29
31
29
29
32
29
29
30
30
29
29
30
30
30
29
31
30
28
29
30
29
30
28
30
30
30
33
31
29
26
25
26
24
25
24
24
25
25
24
24
24
23
23
23
23
24
23
23
