ERS542302,55469,47526
ERS542545,57137,47147
ERS542546,59207,46381
ERS1142868,60139,49075
ERS2541252,56739,45809
ERS1142898,56129,46866
ERS2541306,54579,45619
ERS2541345,57297,47299
ERS2541344,55826,47708
ERS2541343,57334,47603
ERS2541342,57837,47475
ERS2541318,56646,47536
ERS2541323,60751,47487
ERS2541346,54557,47999
ERS2541347,55797,47643
ERS2541349,56275,47732
ERS2541365,55253,47728
ERS2541364,55239,47851
ERS2541363,57847,48043
ERS2541362,56401,47020
ERS2541361,56862,47329
ERS2541360,54718,47803
ERS2541359,56223,47386
ERS2541358,54116,46245
ERS2541357,57127,47191
ERS2541356,54899,47834
ERS2541355,54452,47938
ERS2541354,58547,47403
ERS2541353,57300,47632
ERS2541352,55940,47602
ERS2541351,57107,47436
ERS2541350,55773,47495
ERS1142900,57556,47916
ERS542598,52225,46618
ERS542599,55641,46075
ERS2541348,55454,47575
ERS2541366,54337,47957
ERS2541367,54953,47861
ERS2541368,56701,47562
ERS2541369,53098,48266
ERS2541114,55079,48001
ERS2541315,52326,45910
ERS2541273,54477,46267
ERS2541264,54471,45465
ERS2541207,56226,45884
ERS2541284,56574,46143
ERS2541126,55491,46219
ERS2541086,57810,46005
ERS2541220,55491,45824
ERS2541153,54078,47587
ERS2541183,55875,45437
ERS2541202,55756,45623
ERS1142899,56178,46517
ERS542590,54174,46128
ERS2541087,53549,46366
ERS2541149,55155,47750
ERS2541274,57218,46022
ERS2541188,54160,46337
ERS1142893,54785,46808
ERS2541287,58095,47428
ERS2541097,54512,46311
ERS2541128,53561,46518
ERS2541198,55143,47827
ERS2541096,55962,45617
ERS2541101,57366,45734
ERS2541112,54074,45311
ERS2541152,57800,47182
ERS2541228,57782,45767
ERS2541195,56893,47512
ERS2541279,53910,46325
ERS2541122,56023,45834
ERS2541247,57067,47359
ERS2541192,57383,47032
ERS2541161,53321,46357
ERS2541230,55695,45776
ERS2541327,52506,46504
ERS2541162,55183,46198
ERS2541159,55901,48662
ERS2541330,53243,46158
ERS2541090,57059,46949
ERS2541328,54135,46121
ERS2541134,56765,47674
ERS2541218,57076,47742
ERS2541081,52996,46508
ERS2541169,58976,45753
ERS2541210,57060,45707
ERS2541387,56207,47599
ERS2541386,57096,47501
ERS2541385,56254,47526
ERS2541384,54608,47872
ERS2541382,55623,47653
ERS2541381,55143,46270
ERS2541380,57534,47622
ERS2541379,56187,47542
ERS2541378,56079,47739
ERS2541377,55587,47658
ERS2541376,54565,47953
ERS2541375,57420,47583
ERS2541374,54458,47934
ERS2541373,55873,47780
ERS2541372,57511,47225
ERS2541371,56696,48423
ERS2541370,53421,46266
ERS2541341,56269,46034
ERS2541389,57355,47340
ERS2541390,57749,47299
ERS2541391,56397,47506
ERS1142894,55780,46664
ERS2541246,55840,46007
ERS2541156,58346,47257
ERS2541105,55261,47636
ERS1142895,57267,47963
ERS2541405,56805,47262
ERS2541404,57300,47329
ERS2541403,56836,47390
ERS2541402,57972,47410
ERS542489,53059,45904
ERS2541401,55453,47738
ERS2541399,54484,47872
ERS2541398,57431,47421
ERS2541397,57221,47413
ERS2541396,55536,47733
ERS2541395,54371,47912
ERS2541394,56204,47451
ERS2541393,52732,46583
ERS2541392,58056,47509
ERS2541340,57641,47228
ERS2541400,55844,47132
ERS1142701,61344,46434
ERS1142821,61036,46749
ERS2541015,57850,46951
ERS2540946,60333,47442
ERS2541048,56294,46971
ERS2541010,54472,46916
ERS2541004,55185,47649
ERS542488,55937,47685
ERS2541011,55098,47324
ERS2541025,55115,47457
