SRS404805,63937,60107
SRS404807,51836,48307
SRS404809,36485,33884
SRS404810,66469,62628
SRS404812,39925,36801
SRS404813,38211,35410
SRS405098,36919,34019
SRS405099,16435,13846
SRS405101,75885,72238
SRS405102,52010,48644
SRS405107,38546,35485
SRS405109,50166,46875
SRS405110,51710,48113
SRS405111,37648,34960
SRS405113,37862,34723
SRS405114,52265,48497
SRS405116,13517,11088
SRS405118,40033,37055
SRS405119,36827,34033
SRS405120,66646,62353
SRS405121,37293,33937
SRS405122,36862,33888
SRS405123,69170,65421
SRS405124,37802,35132
SRS405126,52159,48281
SRS405127,51629,48232
SRS405128,36540,33856
SRS405129,38716,35482
SRS405130,36543,33910
SRS405132,38412,35411
SRS405134,37794,34740
SRS405133,15765,13142
SRS405135,39476,36293
SRS405136,37320,34188
SRS405137,37955,35023
SRS405139,37612,34994
SRS405141,16347,13817
SRS405142,36794,33881
SRS405144,51991,48724
SRS405145,37962,34985
SRS405146,36878,33855
SRS405147,42579,39240
SRS405148,51817,48548
SRS405149,75914,72276
SRS405151,36914,34123
SRS417571,76090,72325
SRS417572,53263,49291
SRS417573,50754,46803
SRS417583,16283,13870
SRS417575,16402,13848
SRS417576,53185,49221
SRS417577,33546,30767
SRS417578,50514,47047
SRS417586,2135,231
SRS417579,2247,257
SRS417581,30450,27783
SRS417582,33672,30540
SRS417585,13395,11095
SRS417587,2093,245
SRS417588,52143,48463
SRS417597,76034,72326
SRS417590,13396,11067
SRS417591,53127,49207
SRS417593,52122,48431
SRS417594,15447,13140
SRS417603,53076,49080
SRS417595,16218,13795
SRS417596,50470,47009
SRS417599,76171,72448
SRS417600,16278,13814
SRS417601,16352,13793
SRS417604,2203,330
SRS417605,61714,58148
SRS417606,61809,58161
SRS417607,70937,67323
SRS417609,66699,62238
SRS417611,58701,54919
SRS417612,66414,62507
SRS417614,53677,50179
SRS417615,75550,71288
SRS417616,66279,62501
SRS417618,67645,63904
SRS417619,71138,66760
SRS417620,67717,63914
SRS417622,64211,60410
SRS417624,71257,66942
SRS417625,67727,63915
SRS417635,68297,64179
SRS417636,68388,64595
SRS417637,38518,35519
SRS417639,2506,805
SRS417641,76106,72363
SRS417642,51926,48267
SRS417643,50371,46940
SRS417644,76445,71987
SRS417647,74343,70453
SRS417658,71994,68138
SRS417650,61709,58062
SRS417651,78001,73769
SRS417652,58602,54798
SRS417653,61709,57796
SRS417654,81827,77171
SRS417655,70409,65675
SRS417656,14456,12460
SRS417657,52588,49014
SRS417659,67725,63336
SRS417661,85930,81701
SRS417662,38438,35459
SRS417665,77266,73719
SRS417667,74800,70710
SRS417668,65801,62336
SRS417669,70106,65745
SRS417675,74076,69410
SRS417676,15539,13128
SRS417678,76109,72335
SRS417680,52109,48503
SRS429660,36728,33846
SRS502193,66425,62447
SRS520130,73115,68619
SRS520173,2311,264
SRS520174,51864,48444
SRS520177,76223,72665
SRS520178,38525,35564
SRS520179,76324,72697
SRS520180,38492,35554
SRS520181,58616,55040
SRS520182,75922,72278
SRS520184,16096,13873
SRS520185,16124,13858
